logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	significance
-6.75129443820066	-3.06500385155779	-3.82712287276654	0.00377804330945782	0.0850226037373907	-3.63239405514167	ENSG00000204899	Not Significant
-1.02076545814984	5.23025639943183	-2.64198639001807	0.0260274993184149	0.172850529544576	-3.63318334982432	ENSG00000175061	Not Significant
0.590326620192423	7.6027992763651	2.71565285008052	0.0230214934304705	0.165485792402688	-3.63347297909876	ENSG00000130726	Not Significant
-6.62823207914765	-1.16487497180164	-3.42558962677743	0.00716044602188705	0.104034561534217	-3.63350369551645	ENSG00000181904	Not Significant
-6.71671073126349	-0.665303845610567	-3.40420827306188	0.00741224318941279	0.105565936300688	-3.63363511375667	ENSG00000174405	Not Significant
-0.592258313539392	5.96922227590011	-2.69581253328292	0.023794895490726	0.167263169567887	-3.63373289302044	ENSG00000168906	Not Significant
-0.86867902836257	3.8687002189244	-2.50884908259791	0.0324945929685979	0.18833304330086	-3.63469245527163	ENSG00000154945	Not Significant
-0.670331204385722	4.66447125733202	-2.59619859433706	0.0280916379513216	0.178400747216575	-3.63549934561313	ENSG00000101126	Not Significant
-1.78535911851159	2.93411531866407	-2.34950424794828	0.0423660219361179	0.21245836145656	-3.63644689747833	ENSG00000129007	Not Significant
-7.03241850747007	-2.37306581797509	-3.55463605108201	0.00581843975382575	0.0967558344706812	-3.63666291666945	ENSG00000171103	Not Significant
0.778397291287916	6.90756248393892	2.71694438499589	0.0229720354732591	0.165211735470189	-3.63675951227137	ENSG00000188305	Not Significant
-0.966831277126034	3.24335557460273	-2.43517704785976	0.0367379002629138	0.199335464419214	-3.63687052658904	ENSG00000054277	Not Significant
-2.71235309710492	1.65914805716794	-2.38671032614192	0.0398243302587661	0.206227457225488	-3.63699787389371	ENSG00000275395	Not Significant
0.847011457623374	3.37206552229311	2.46084583966583	0.0352004204244506	0.194270503735004	-3.63717592795841	ENSG00000197483	Not Significant
-1.00483145704291	3.2359428537538	-2.43288386001832	0.0368784502197412	0.199749711566258	-3.63734804965551	ENSG00000108443	Not Significant
-2.04100038142695	1.80949415861129	-2.32326980402949	0.0442534775686431	0.217136620545433	-3.63871739106844	ENSG00000156735	Not Significant
0.495226675249842	7.12945103880807	2.71539401556307	0.023031418137813	0.165485792402688	-3.63935135564104	ENSG00000169217	Not Significant
0.888576966322582	2.73402036908705	2.38748078202159	0.0397733183102742	0.206122086985429	-3.64020820858957	ENSG00000253200	Not Significant
-0.691562840223946	5.31242710347126	-2.64976658218352	0.0256922102015794	0.172270699093004	-3.6411042421321	ENSG00000116754	Not Significant
-1.07753368864757	4.55102805849028	-2.5724555930494	0.0292257703086185	0.181491450267812	-3.64142401799474	ENSG00000117394	Not Significant
7.13421294100603	-3.11723845959793	3.82998999661993	0.00376110049015024	0.0850004116451659	-3.64220556864538	ENSG00000204338	Not Significant
0.716430867480616	5.47759400142566	2.66758522274964	0.024940576092128	0.170228238209936	-3.64239010664093	ENSG00000101997	Not Significant
-0.830515316135265	6.92341492881858	-2.70934597037669	0.0232645560530732	0.165934831689814	-3.64359744434913	ENSG00000139318	Not Significant
1.02226663278705	3.43665065104714	2.46076821459644	0.0352049723597954	0.194270503735004	-3.64397919428372	ENSG00000169957	Not Significant
-7.11429770158849	-0.23454600400458	-3.33597832577783	0.00827910320153536	0.110265179283462	-3.64489722233142	ENSG00000085365	Not Significant
-7.0043036701594	-2.89727664769245	-3.66597527608867	0.00487195493007303	0.0912741792288042	-3.64556972784907	ENSG00000266239	Not Significant
-6.71490055211457	-3.06841624142576	-3.77896451964286	0.00407495011571163	0.0873139449035953	-3.64594329170489	ENSG00000266865	Not Significant
-0.836833172325356	4.73244090583782	-2.59277598822528	0.0282523672749268	0.179092838357278	-3.64657893318226	ENSG00000153814	Not Significant
0.66287080239172	5.20339463682318	2.64516310702374	0.0258900702140361	0.172562369647952	-3.64663680837313	ENSG00000179832	Not Significant
-1.94342177963423	3.29166272590843	-2.39823696722993	0.0390678487293884	0.205317383389988	-3.64665475835757	ENSG00000184221	Not Significant
-1.272960784877	2.45263718698162	-2.31540735546108	0.0448350578375502	0.218627617427387	-3.64699246562461	ENSG00000145936	Not Significant
-0.944520044127381	3.31791700004966	-2.4353351380054	0.0367282304523999	0.199335464419214	-3.64734199493288	ENSG00000028839	Not Significant
1.32919991747151	4.44744607759596	2.5639503379419	0.0296430882687076	0.182722077560566	-3.64851200042274	ENSG00000168653	Not Significant
-0.742145519904669	4.65870277962927	-2.58616648325772	0.0285653673637518	0.179810158581174	-3.64854407524218	ENSG00000029725	Not Significant
1.0666313685802	3.30799643528715	2.4422922428816	0.0363051764423937	0.198013134657804	-3.64922011047457	ENSG00000149150	Not Significant
0.718872683278451	4.54014930293947	2.58191946392985	0.0287683186366171	0.180462779863796	-3.64962695443045	ENSG00000183087	Not Significant
-0.802837260932371	4.24000884883123	-2.53879084144565	0.0309127363707206	0.185291278508897	-3.65174174118265	ENSG00000104064	Not Significant
-0.600078659353237	5.99457654141379	-2.68565750986395	0.0242008308208136	0.168344731886769	-3.65193214154125	ENSG00000129675	Not Significant
0.575323043173783	6.82398218016656	2.70717154088892	0.0233489556642395	0.165962330718512	-3.65329830745094	ENSG00000105656	Not Significant
0.988290526810344	2.48306665276433	2.34586999070439	0.0426226911606808	0.21277273991298	-3.6535090067384	ENSG00000204219	Not Significant
-1.27206655538417	2.53330855028445	-2.31619199804722	0.044776683150404	0.218558545054184	-3.65453679615486	ENSG00000135736	Not Significant
-6.68637770949605	-3.0849137645192	-3.75879086414485	0.00420652469672983	0.088037525344	-3.65463384238377	ENSG00000232450	Not Significant
0.799814343126377	4.65663670976782	2.58896947779336	0.0284322069074949	0.179283101196997	-3.65590383792046	ENSG00000102886	Not Significant
-6.67915733917437	-3.09957902195003	-3.76406102724098	0.00417172706420305	0.0880043406301192	-3.65612743708857	ENSG00000175548	Not Significant
-1.12325495213226	3.66826668800628	-2.464536811793	0.0349846544899833	0.19374200257963	-3.65615553647182	ENSG00000121486	Not Significant
-2.35948192015005	1.92451407933943	-2.30443745908275	0.0456590367278955	0.219966545475114	-3.65662670967313	ENSG00000186265	Not Significant
-6.68816956523935	-3.08598109953398	-3.74595919592771	0.00429253018094331	0.0883835210222467	-3.65831567644536	ENSG00000115896	Not Significant
-3.88653911518621	1.10427466204656	-2.62546296924598	0.0267542280900577	0.174283405430878	-3.65975742476169	ENSG00000239305	Not Significant
0.532051696625036	8.60917630419172	2.69090472006306	0.0239902160292464	0.16792842271982	-3.6603942908604	ENSG00000072135	Not Significant
-1.0327149656807	3.04542507479049	-2.39239428376714	0.0394495083320347	0.20598261595842	-3.66046580784684	ENSG00000110429	Not Significant
0.791679759519597	3.66111016892516	2.47749103817339	0.034237717447259	0.191859485810361	-3.66151260247266	ENSG00000161643	Not Significant
-6.74472678214837	-3.05188278238238	-3.71009673446379	0.00454283510371784	0.0902985715650177	-3.66152469612623	ENSG00000205078	Not Significant
0.757358504795728	4.26992371854265	2.54491081632351	0.0305989878068239	0.184495292373237	-3.66200651382263	ENSG00000196453	Not Significant
-1.47590729986646	2.34265926616911	-2.28468184391735	0.0471805110024574	0.223134652381496	-3.66230974692964	ENSG00000122484	Not Significant
-0.643276379864675	5.16615925520919	-2.62560574384416	0.0267478621880991	0.174283405430878	-3.66238737553832	ENSG00000106144	Not Significant
1.23254090206946	2.48745239358948	2.33514646510415	0.0433889831317884	0.214990779040658	-3.66272497071579	ENSG00000279884	Not Significant
0.555909553514497	5.69750501209578	2.66948802786879	0.0248616293584599	0.16999890386822	-3.66274138421331	ENSG00000136930	Not Significant
-6.64657328218863	-3.1086473499724	-3.74538951641032	0.00429639106779129	0.0883835210222467	-3.66296371881807	ENSG00000102595	Not Significant
-0.762121675110468	6.6443290702597	-2.69456698168035	0.0238443135631708	0.167474961523992	-3.6635885758559	ENSG00000174125	Not Significant
-6.5396683707861	-1.35091386162092	-3.35408207903443	0.00803930323558704	0.10931765833286	-3.66429395319863	ENSG00000113595	Not Significant
-6.72245462858726	-3.06933898679738	-3.71100129821414	0.00453633679575775	0.0902985715650177	-3.66462572368196	ENSG00000173585	Not Significant
-0.596447806773114	5.11318335725899	-2.62036118337453	0.0269827021503768	0.17496578351449	-3.66495609579987	ENSG00000183530	Not Significant
0.511474976259698	5.65467050484209	2.66529194926896	0.0250360584281875	0.170284544725989	-3.66580460254042	ENSG00000146063	Not Significant
-1.63530540490909	2.05655946107265	-2.2736216467997	0.0480538547179825	0.22488741395696	-3.66594160147588	ENSG00000214135	Not Significant
-0.543757932915685	6.86896009685246	-2.69716251356807	0.0237414506830168	0.167073089327746	-3.66603635445832	ENSG00000159140	Not Significant
-1.08049250404865	3.02629995634853	-2.38059007609572	0.0402318517028355	0.207344692971246	-3.66682428646869	ENSG00000214114	Not Significant
-2.63049958169111	2.58550585915467	-2.27179174510045	0.0481998643278626	0.22510973161753	-3.66723644999688	ENSG00000123836	Not Significant
0.897544743014052	3.82515402433785	2.49078617979891	0.0334875953542989	0.190538783222924	-3.66731556626466	ENSG00000243279	Not Significant
2.03517706222613	1.30436504769572	2.33131174302677	0.0436662813007116	0.215573681978378	-3.6690576391725	ENSG00000151023	Not Significant
0.966366400219402	4.27913514536977	2.53950153076502	0.0308761378326728	0.18523890954769	-3.66914528428943	ENSG00000100427	Not Significant
-4.87663591371676	0.453149762569548	-2.83582396415806	0.0188505379895675	0.15104214979663	-3.67015258439465	ENSG00000104442	Not Significant
-2.0084821069048	2.37206490728538	-2.26962198719891	0.0483735531688482	0.225569242534353	-3.67024813288625	ENSG00000111837	Not Significant
0.680281210950331	5.75666884468763	2.66718751279068	0.0249571087809511	0.170228238209936	-3.67065707238964	ENSG00000183207	Not Significant
-6.62953718483422	-3.10707457177956	-3.71514375752985	0.00450670208523863	0.0902908720369698	-3.67084783483924	ENSG00000163596	Not Significant
1.1724719676266	2.8078047661835	2.36859834597476	0.0410422863256007	0.209033441384344	-3.67149889726805	ENSG00000233901	Not Significant
-0.933473411927936	9.10606996624665	-2.67949595642777	0.0244505243409526	0.168924281385451	-3.67171693077013	ENSG00000109971	Not Significant
-6.46260344576928	-2.43691877569041	-3.53184706932429	0.0060348326889338	0.0975323557907652	-3.67318282294601	ENSG00000151835	Not Significant
-0.736438014332683	4.37772748739147	-2.54187409358357	0.0307542701882075	0.185072892474954	-3.67343912398441	ENSG00000075539	Not Significant
-6.64644014252028	-1.00917612806972	-3.3040205595049	0.00872068801156961	0.111622343425057	-3.6734994530988	ENSG00000155304	Not Significant
1.28802475767731	2.77088323124164	2.35989177085716	0.0416407585195445	0.210585507840266	-3.6743071548973	ENSG00000282939	Not Significant
-1.47902975242543	4.21858118593989	-2.50130244715575	0.0329058527078671	0.189236023927387	-3.67527195904136	ENSG00000138756	Not Significant
0.829422368157759	4.8089771132637	2.59067319765647	0.028351572943472	0.179106513199777	-3.67574367300596	ENSG00000162542	Not Significant
0.480911645660591	8.37842363895405	2.68248088085824	0.0243292396525182	0.168456386742257	-3.67701042584862	ENSG00000042493	Not Significant
1.14472359823319	3.27344762105795	2.41882182235029	0.0377520282344473	0.202100842347599	-3.67726439494228	ENSG00000269968	Not Significant
-6.88442918493446	-2.97538019901759	-3.60339715210747	0.00538221635601384	0.0944985977812092	-3.67758206941417	ENSG00000228314	Not Significant
-6.61891862022302	-3.13084993802722	-3.70742668172579	0.00456207355504685	0.0904046066526226	-3.6776566969852	ENSG00000229590	Not Significant
-6.70081004321225	-3.10468887065509	-3.68727819156369	0.00471003323128901	0.0910565338315938	-3.67800491343997	ENSG00000260805	Not Significant
-0.949234678112671	4.30592446919132	-2.525373484711	0.0316118699470142	0.186235141176318	-3.67811678946375	ENSG00000122203	Not Significant
-6.5927611364297	-3.1370570033159	-3.70977993972572	0.00454511323832662	0.0902985715650177	-3.67825739366802	ENSG00000227963	Not Significant
2.66357508125439	8.85140312435369	2.67685358405306	0.024558398138196	0.169176429604416	-3.67851383687962	ENSG00000211896	Not Significant
-0.542809057500616	9.27337399410538	-2.67396004272586	0.0246770754097475	0.169588399149857	-3.67861296538143	ENSG00000112303	Not Significant
-0.916075697805883	4.30308418947211	-2.52546156186968	0.0316072295221126	0.186235141176318	-3.67896947641337	ENSG00000184384	Not Significant
-1.07526593082344	4.05472779730267	-2.49514290180855	0.0332453577283581	0.189946661724687	-3.67905435485508	ENSG00000142867	Not Significant
0.824939833792	3.63921727326485	2.46308529054273	0.0350693501376341	0.193865959751612	-3.6792517372719	ENSG00000178726	Not Significant
-0.90592971153325	3.92801446357459	-2.48437194957615	0.0338474295668597	0.191303368440925	-3.67996181622883	ENSG00000140391	Not Significant
-1.64752834732185	2.10460583265343	-2.26087888879316	0.0490796527624301	0.226831178052157	-3.68012859396077	ENSG00000173542	Not Significant
-6.2238276850033	-2.38027657359215	-3.51614642537069	0.00618879437855902	0.0989286955371052	-3.68197050478169	ENSG00000165259	Not Significant
0.589236369139461	7.70179914742422	2.68452871249851	0.0242463818263245	0.168344731886769	-3.6826256743094	ENSG00000077150	Not Significant
-6.57250743633844	-3.13808774484907	-3.6942809153349	0.00465804644140689	0.0908806457163827	-3.68267074377511	ENSG00000118242	Not Significant
-4.48150612411522	1.08064121767292	-2.64767572969909	0.025781887227975	0.172500231276722	-3.6829696561798	ENSG00000153989	Not Significant
6.14098829225597	-0.996783333371259	3.28821744225392	0.00894800396157379	0.112684896516029	-3.68305414992164	ENSG00000253818	Not Significant
-6.68399003905164	-3.10803541417583	-3.66840300671913	0.00485321094664647	0.0912741792288042	-3.68386084453993	ENSG00000213057	Not Significant
-1.58906474074014	4.47450731024486	-2.52374636008714	0.0316977187318884	0.18628247547913	-3.68394049324631	ENSG00000136051	Not Significant
-0.773219970795029	5.32400813071283	-2.62195217526623	0.0269112432762992	0.174866875691775	-3.68436685191746	ENSG00000183291	Not Significant
-4.7659082342737	0.963311360163481	-2.6928822244234	0.0239113219900359	0.167702671270062	-3.6847540056268	ENSG00000119778	Not Significant
0.996607496972694	2.57822046813175	2.33483929657534	0.0434111313620654	0.214990779040658	-3.68481351370388	ENSG00000225178	Not Significant
-1.00522236007379	3.91650984659159	-2.47614390722849	0.0343146489533441	0.191872195085961	-3.6856888093959	ENSG00000054983	Not Significant
-6.57202430386614	-3.13532403841586	-3.68006046207403	0.00476425327252795	0.0911434734592699	-3.68600192580767	ENSG00000272463	Not Significant
-6.60057977963639	-3.11657040187468	-3.66555605653656	0.00487519930724528	0.0912741792288042	-3.68630907037603	ENSG00000267576	Not Significant
-5.72863336602342	1.44001050046826	-2.68187555148037	0.0243537865866058	0.168526469813719	-3.68680013395816	ENSG00000142875	Not Significant
-1.03067265277586	4.11146747532266	-2.49703440379992	0.0331407318532954	0.189730435611502	-3.687123903389	ENSG00000162946	Not Significant
0.921394353729664	11.0522928449772	2.65005113019898	0.025680030142425	0.172270699093004	-3.68724661276943	ENSG00000159840	Not Significant
0.824465096647037	5.65387359763599	2.64990765183757	0.0256861709988466	0.172270699093004	-3.68752867246561	ENSG00000108828	Not Significant
0.564355909443349	7.24094317973937	2.68474684303588	0.0242375727549213	0.168344731886769	-3.68795175874596	ENSG00000138433	Not Significant
-6.92410726733951	-2.96531710789047	-3.56109286593768	0.00575861400964319	0.0962649468705574	-3.68820831517502	ENSG00000267248	Not Significant
-6.60587012250615	-3.14323579969929	-3.67705930105942	0.00478699042661961	0.0912578714172728	-3.68838871784377	ENSG00000158966	Not Significant
-1.21828354601659	2.30593384467544	-2.26803629113814	0.0485008744977663	0.225875249348967	-3.68857425410181	ENSG00000179152	Not Significant
-1.42839549959648	3.58716101173207	-2.4224070554944	0.0375273766365955	0.201649696358853	-3.68857456904713	ENSG00000165487	Not Significant
-6.80312408030467	-3.05286464327099	-3.61277541806323	0.00530231402992614	0.0937477253624544	-3.68902860790301	ENSG00000133739	Not Significant
-6.61074680045581	-3.1258281884396	-3.65929591380255	0.00492391735072653	0.0914038881955871	-3.6898411015109	ENSG00000215447	Not Significant
0.85162638685616	4.30967454074957	2.53051362154742	0.0313421906291928	0.185798525767832	-3.6902878960417	ENSG00000127774	Not Significant
-1.08274898852373	3.2256962393608	-2.39114033622694	0.0395318979814472	0.20598261595842	-3.69084001927874	ENSG00000168724	Not Significant
0.721133348976222	6.66460051346194	2.6825272893845	0.0243273587517846	0.168456386742257	-3.69103859979036	ENSG00000130475	Not Significant
1.2761477523262	3.52004278888707	2.43593199404468	0.0366917456125336	0.199293573585396	-3.6912730790668	ENSG00000176170	Not Significant
1.59286624886042	2.08955283152069	2.26088397988706	0.0490792386878159	0.226831178052157	-3.69178133719441	ENSG00000117399	Not Significant
-0.678084193537127	4.17954559246241	-2.50930489723705	0.0324699174962483	0.188322308256847	-3.69179079528678	ENSG00000130826	Not Significant
-6.58982610332773	-3.14970049879681	-3.66849512829804	0.00485250118585046	0.0912741792288042	-3.6919938104819	ENSG00000257151	Not Significant
-0.79564189044756	5.93605507372999	-2.65507412011521	0.0254659742341724	0.171703756310655	-3.69228955985292	ENSG00000138069	Not Significant
-1.18405686683352	2.58388102608306	-2.30315113262297	0.0457566231337395	0.220134368111194	-3.69257666141493	ENSG00000174032	Not Significant
-4.38187902342191	1.46168509378553	-2.55385644709952	0.0301460880828269	0.183660900150585	-3.69269086753944	ENSG00000163428	Not Significant
0.589662551044278	5.38087904689582	2.63039782175187	0.0265350768073267	0.173982143302608	-3.69276519821594	ENSG00000144591	Not Significant
-4.47681821903886	2.08302204259612	-2.43627459971958	0.0366708189013	0.19925160076715	-3.69278078995448	ENSG00000236304	Not Significant
-0.695652491628145	5.76991070763637	-2.64809900560678	0.0257637074953414	0.172452768415461	-3.69300288177833	ENSG00000124193	Not Significant
-6.27765578248925	-2.52478407203301	-3.5135821767572	0.0062143264507385	0.0989286955371052	-3.69325606547979	ENSG00000247240	Not Significant
0.75920665818962	3.98437593323036	2.49257886094837	0.0333877088791759	0.190318504699326	-3.69462719054697	ENSG00000171703	Not Significant
1.08418835424785	6.30403438294431	2.67093968753288	0.0248015696049259	0.169737446887033	-3.69476672551748	ENSG00000136861	Not Significant
-2.14752428048322	3.10133104542012	-2.30917636879255	0.0453012787745494	0.219329814073106	-3.69486057100882	ENSG00000152689	Not Significant
0.583769300337527	5.3461462737624	2.62647320977034	0.0267092170744777	0.174283405430878	-3.69492643895684	ENSG00000182544	Not Significant
-6.55695062544335	-3.16157851437928	-3.66615181759779	0.0048705893368334	0.0912741792288042	-3.69495344249317	ENSG00000197008	Not Significant
-6.58871262074345	-3.12733113422231	-3.64104773340932	0.00506886143829722	0.0926327781654821	-3.69518381835257	ENSG00000253636	Not Significant
-0.64004296227387	5.11794617295612	-2.60093707747347	0.0278706240873634	0.177978418843606	-3.6952862955637	ENSG00000221823	Not Significant
-2.98132620260503	1.06943399575931	-2.47188650346883	0.034558909838947	0.192411739962298	-3.69593074097793	ENSG00000173145	Not Significant
-0.879380588183675	4.42796961788447	-2.52890901067978	0.0314261300081025	0.185798525767832	-3.69633898544341	ENSG00000010818	Not Significant
-0.848265463934425	4.49624236046535	-2.53623857184609	0.0310445283701039	0.185427508009435	-3.69670672731649	ENSG00000068878	Not Significant
0.940172448098257	3.54571910979044	2.43937688714612	0.0364818652885778	0.198639095704976	-3.6969338255209	ENSG00000121716	Not Significant
2.95979574478029	0.827209625302466	2.4867214419935	0.0337151806199382	0.191134602669008	-3.69727147412136	ENSG00000174705	Not Significant
-6.40036694880802	-1.19183428505285	-3.25452238609853	0.00945340427592217	0.115973809818577	-3.69729851307499	ENSG00000155330	Not Significant
4.93267978054132	-0.182877546804216	2.88172077383841	0.0174676098493172	0.146572088913973	-3.69821733510389	ENSG00000251161	Not Significant
-7.71275289956703	-2.5904404705645	-3.34332449081973	0.00818091420213771	0.109898360387266	-3.69926308112578	ENSG00000204644	Not Significant
-6.53380379132625	-3.14856641392673	-3.63684730910609	0.00510285353478134	0.0926327781654821	-3.70047736791397	ENSG00000271870	Not Significant
-0.7189306269409	5.64600369977608	-2.63526273086842	0.0263207952465674	0.173202012052717	-3.70069628048498	ENSG00000082212	Not Significant
1.75637261252111	5.97923992758869	2.64514129750354	0.0258910112341424	0.172562369647952	-3.70129013772406	ENSG00000170476	Not Significant
-1.57260703235403	1.94110502676383	-2.24447925539011	0.0504313290063104	0.229639619226158	-3.70151701411673	ENSG00000167785	Not Significant
-0.609968747168232	5.75440999709088	-2.64261409148439	0.0260002861301734	0.172850529544576	-3.7018193185354	ENSG00000116473	Not Significant
-2.06558639587784	2.01350554903245	-2.25137793130271	0.0498583648759164	0.228313854125092	-3.70186549328967	ENSG00000134265	Not Significant
-0.568152094147552	5.68036188974017	-2.63891085492916	0.02616124920703	0.173202012052717	-3.70210482541075	ENSG00000164086	Not Significant
-6.8217547262261	-0.139707526822281	-3.13508309301457	0.0114954384618636	0.123156364127238	-3.70226208200733	ENSG00000144401	Not Significant
0.564688057269708	6.19369301607744	2.66602308557339	0.0250055771036836	0.170284226032736	-3.70379797565474	ENSG00000171222	Not Significant
-6.53211699328638	-3.16302634166602	-3.63365680477658	0.00512883227847831	0.0926644772636569	-3.70415053596801	ENSG00000232160	Not Significant
1.49398274708908	2.1120202294387	2.25425296988106	0.0496214593490734	0.227888358836563	-3.7045854945761	ENSG00000007350	Not Significant
-6.55504851917804	-3.15923101357667	-3.62830921720063	0.00517268613092492	0.0929172118391086	-3.70489269290848	ENSG00000100095	Not Significant
-6.54496631154928	-3.17096807559875	-3.63379936348415	0.00512766854088148	0.0926644772636569	-3.7056544578401	ENSG00000171659	Not Significant
0.555235128409117	6.65759597452022	2.67392859277123	0.0246783684810376	0.169588399149857	-3.70581360618637	ENSG00000158941	Not Significant
-0.531642555585972	6.24642220744383	-2.66169372324379	0.0251866151208934	0.17093022437173	-3.7066133589718	ENSG00000140548	Not Significant
-6.50792815465504	-0.860917034121118	-3.21134928783132	0.0101444437689902	0.119009779238622	-3.7066211953698	ENSG00000173114	Not Significant
0.493975588014173	7.41554528474751	2.67178241877703	0.0247667701427584	0.169723293542181	-3.70703071144076	ENSG00000244509	Not Significant
-1.20243303785591	3.21442862687423	-2.37303585416267	0.0407405288344991	0.208522226784392	-3.70782049854654	ENSG00000125375	Not Significant
0.681447125008474	6.57992293598211	2.67137799893672	0.0247834639847278	0.169737446887033	-3.70785397920126	ENSG00000146007	Not Significant
-6.56647409024743	-3.15712545231082	-3.61582616984725	0.00527659012974217	0.0937477253624544	-3.70794588190091	ENSG00000279649	Not Significant
0.640650136077276	7.3979081163106	2.67106488741371	0.0247963965328819	0.169737446887033	-3.70830919147133	ENSG00000277791	Not Significant
-6.72420129763543	-0.840976627366722	-3.20192225380254	0.0103021570059682	0.119700419082044	-3.70865627468088	ENSG00000112237	Not Significant
-4.87946900077615	0.78711152207486	-2.69451050048117	0.0238465569410929	0.167474961523992	-3.70900284901949	ENSG00000172673	Not Significant
-6.67130527974076	-3.10956619273254	-3.57936858131453	0.00559273924307215	0.0955264438088203	-3.70910728334885	ENSG00000144824	Not Significant
-6.53304026190555	-3.16615893182005	-3.61538764166698	0.00528027974232691	0.0937477253624544	-3.70980607717865	ENSG00000139438	Not Significant
0.550552975791012	7.38523267569362	2.66986811507916	0.0248458898210148	0.169965990349915	-3.71046166049984	ENSG00000165280	Not Significant
1.43973465923296	2.98682017821867	2.35589292116979	0.0419185027540695	0.211098811538461	-3.71058139710851	ENSG00000172893	Not Significant
-6.49460115896721	-0.389146299351573	-3.14054666314376	0.0113927569600225	0.123156364127238	-3.7109320425407	ENSG00000197302	Not Significant
-6.80626432565222	-3.00583043717984	-3.50754342787097	0.00627488902450841	0.0989286955371052	-3.71115782666646	ENSG00000232063	Not Significant
-6.6307492908668	-3.11322317300144	-3.57417156118584	0.00563939424468297	0.0955264438088203	-3.71127480160955	ENSG00000110944	Not Significant
0.653534866793143	6.40673448265788	2.66632181388408	0.0249931337617537	0.170284226032736	-3.7116702551218	ENSG00000111261	Not Significant
0.644876730055603	6.51713867041547	2.66823060928527	0.0249137710015677	0.170205806631703	-3.71185674636445	ENSG00000126254	Not Significant
-1.67607463856309	4.26980913825054	-2.48009310970355	0.034089603989433	0.191374189700332	-3.71190855434637	ENSG00000126858	Not Significant
-0.719669839637609	6.5324888607349	-2.66290750482659	0.0251357266654723	0.170747320527549	-3.71243082351621	ENSG00000164096	Not Significant
-4.60798231747587	1.21559226700293	-2.58599390069341	0.0285735865269132	0.179810158581174	-3.71243854720146	ENSG00000154727	Not Significant
-4.43791806670947	2.21395065683994	-2.38068164609102	0.0402257242444333	0.207344692971246	-3.71324754113163	ENSG00000213281	Not Significant
-0.843166041420083	4.96692899270116	-2.57303720018345	0.0291974487363065	0.181415507089792	-3.71350314948232	ENSG00000155099	Not Significant
-1.49738059555393	3.90151217859099	-2.44190305196346	0.0363287147282959	0.198013134657804	-3.71375324138989	ENSG00000108510	Not Significant
4.71764742517614	0.326053101065992	2.71089736671138	0.0232045273467806	0.165934831689814	-3.71380133899569	ENSG00000277075	Not Significant
0.861907673103129	4.0935216125487	2.49088869260686	0.0334818754370989	0.190538783222924	-3.71406733087734	ENSG00000106268	Not Significant
-4.29738233467801	2.55554827972518	-2.30772469672699	0.0454105779962029	0.219560986886822	-3.71501620822624	ENSG00000164329	Not Significant
1.10945977307736	2.61634667240359	2.31425413917752	0.0449209886209629	0.218850892260476	-3.71511847400703	ENSG00000105227	Not Significant
-1.68683736977278	3.82540654205829	-2.42847420138202	0.0371502168688311	0.200458009512831	-3.71512682900841	ENSG00000163512	Not Significant
0.815438030486484	3.7325117949021	2.44944697547756	0.0358751407215278	0.196681182052097	-3.71568829451833	ENSG00000167862	Not Significant
1.02468082106927	2.44180956328137	2.29581491665882	0.0463170988242676	0.221082782850662	-3.71619713580541	ENSG00000119280	Not Significant
-7.05620469283034	-0.778615653754533	-3.17498793790236	0.0107668601460404	0.121368965959649	-3.71664670288378	ENSG00000025156	Not Significant
0.736472746379318	3.45777040487295	2.41849734247359	0.0377724257465618	0.202128605061409	-3.71677163117697	ENSG00000125821	Not Significant
1.77392631282437	1.8573731873694	2.23026755771982	0.0516319665067565	0.23226880413993	-3.71698589860701	ENSG00000254910	Not Significant
-6.07765025272339	-1.52141425148759	-3.24571863075822	0.00959025937675612	0.116105099899071	-3.7176733234839	ENSG00000270189	Not Significant
0.567159944601159	7.07385721662731	2.66703495138077	0.0249634536402061	0.170228238209936	-3.71802688819197	ENSG00000115756	Not Significant
-4.90257958432373	0.545784109180302	-2.72930103173843	0.0225042373021737	0.163921460677688	-3.71836539158588	ENSG00000172954	Not Significant
-6.43133615229922	-0.901714537041321	-3.18070046583987	0.0106665254553092	0.121115671520285	-3.71898742067517	ENSG00000146414	Not Significant
0.63343216235808	9.9073810019418	2.64245025426699	0.0260073863242124	0.172850529544576	-3.71997308807507	ENSG00000087460	Not Significant
-1.90115425407422	2.20533094977562	-2.22664964682509	0.0519420334063811	0.232855986071949	-3.72003268179998	ENSG00000188215	Not Significant
0.757232534731298	5.9888402852572	2.6471853463068	0.0258029653492998	0.172515425528116	-3.72024214796456	ENSG00000143222	Not Significant
-6.13298262545628	-1.48578050523484	-3.22874775954472	0.00985988396903771	0.117622971642907	-3.72037427085462	ENSG00000170962	Not Significant
-0.994812579478574	3.60992845772796	-2.41940010770068	0.0377157029625868	0.202100842347599	-3.72045220948695	ENSG00000174485	Not Significant
-6.89243663656546	-0.621147883940359	-3.16281806822084	0.0109838697936547	0.121900906210098	-3.72061842741657	ENSG00000126821	Not Significant
-6.58480954609449	-3.1064299355396	-3.53656165798276	0.00598938571918657	0.0975323557907652	-3.7207700625083	ENSG00000158079	Not Significant
-6.48889695585865	-3.16693105865453	-3.57636470114546	0.00561965643376971	0.0955264438088203	-3.72083264990331	ENSG00000110318	Not Significant
